і|58771|---------n|
ісцѣлі|60254|2spma----i|
мѧ|58807|1s---ma--i|
г҃і|58858|-s---mv--i|
ѣко|85825|---------n|
съмѧшѧ|67604|3paia----i|
сѧ|58829|3s---qa--i|
кості|68074|-p---fn--i|
моѧ|58929|1p---fn--i|
і|58771|---------n|
дш҃а|60303|-s---fn--i|
моѣ|58929|1s---fn--i|
съмѧте|67604|3saia----i|
сѧ|58829|3s---qa--i|
ѕѣло|60265|---------n|
і|58771|---------n|
тъі|58769|2s---mn--i|
г҃і|58858|-s---mv--i|
доколѣ|65197|---------n|
обраті|66034|2spma----i|
г҃і|58858|-s---mv--i|
ізбаві|66370|2spma----i|
дш҃ѫ|60303|-s---fa--i|
моѭ|58929|1s---fa--i|
сп҃і|150789|2spma----i|
мілості|67655|-s---fg--i|
твоеѧ|58814|2s---fg--i|
раді|59331|---------n|
ѣко|72150|---------n|
нѣстъ|58890|3spia----i|
въ|58774|---------n|
съмръті|64177|-s---fl--i|
помінаѧі|68894|-sppamn-wi|
тебе|58769|2s---mg--i|
въ|58774|---------n|
адѣ|67495|-s---ml--i|
же|58808|---------n|
къто|59233|-s---qn--i|
ісповѣстъ|68673|3spia----i|
сѧ|58829|3s---qa--i|
тебѣ|58769|2s---md--i|
ѹтрѹдіхъ|150739|1saia----i|
сѧ|58829|3s---qa--i|
въздъіхань-е-м|83640|-s---ni--i|
оімъ|58929|1s---ni--i|
ізмъіѭ|69456|1spia----i|
на|58783|---------n|
вьсѣкѫ|65732|-s---fapsi|
ноштъ|59412|-s---fa--i|
ложе|68612|-s---na--i|
мое|58929|1s---na--i|
слъзамі|65278|-p---fi--i|
моімі|58929|1p---fi--i|
постелѭ|123136|-s---fa--i|
моѭ|58929|1s---fa--i|
ѹмочѭ|121425|1spia----i|
съмѧте|67604|3saia----i|
сѧ|58829|3s---qa--i|
отъ|58785|---------n|
ѣрості|55811|-s---fg--i|
око|58813|-s---nn--i|
мое|58929|1s---nn--i|
обетъшахъ|137670|1saia----i|
въ|58774|---------n|
вьсѣхъ|58821|-p---ml--i|
враѕѣхъ|64025|-p---ml--i|
моіхъ|58929|1p---ml--i|
отъстѫпіте|67889|2ppma----i|
отъ|58785|---------n|
мне|58807|1s---mg--i|
вьсі|58821|-p---mn--i|
творѧштеі|58852|-pppamn-wi|
безаконнъе|73662|-s---na--i|
ѣко|72150|---------n|
ѹслъіша|64238|3saia----i|
г҃ь|58858|-s---mn--i|
гласъ|58926|-s---ma--i|
плача|67525|-s---mg--i|
моего|58929|1s---mg--i|
ѹслъіша|64238|3saia----i|
г҃ь|58858|-s---mn--i|
молітвѫ|59126|-s---fa--i|
моѭ|58929|1s---fa--i|
г҃ъ|58858|-s---mn--i|
моленье|84527|-s---na--i|
мое|58929|1s---na--i|
пріѧтъ|59498|3saia----i|
да|60071|---------n|
постъідѧтъ|65088|3ppia----i|
сѧ|58829|3s---qa--i|
і|58771|---------n|
съмѧтѫтъ|67604|3ppia----i|
сѧ|58829|3s---qa--i|
вьсі|58821|-p---mn--i|
враѕі|64025|-p---mn--i|
моі|58929|1p---mn--i|
възвратѧтъ|64406|3ppia----i|
сѧ|58829|3s---qa--i|
і|58771|---------n|
ѹстъідѧтъ|137796|3ppia----i|
сѧ|58829|3s---qa--i|
ѕѣло|60265|---------n|
вьскорѣ|65358|-------p-i|
слава|64748|-s---fn--i|
псалмъ|69176|-s---mn--i|
дадовъ|64023|-s---mnpsi|
іже|58800|-s---mn--i|
пѣтъ|80670|--pna----i|
гв҃і|58858|-s---md--i|
о|58881|---------n|
словесехъ|58855|-p---nl--i|
соѵсіінѣхъ|150740|-p---nlpwi|
сн҃а|146309|-s---mg--i|
неменііна|150741|-s---mg--i|
гі҃|58858|-s---mv--i|
бж҃е|60009|-s---mv--i|
моі|58929|1s---mn--i|
на|58783|---------n|
тѧ|58769|2s---ma--i|
ѹпьвахъ|65645|1saia----i|
сп҃і|150789|2spma----i|
мѧ|58807|1s---ma--i|
отъ|58785|---------n|
вьсѣхъ|58821|-p---mg--i|
гонѧштіхъ|68256|-pppamg-wi|
мѧ|58807|1s---ma--i|
ізбаві|66370|2spma----i|
мѧ|58807|1s---ma--i|
еда|66802|---------n|
когъда|67090|---------n|
похъітітъ|85830|3spia----i|
ѣко|85825|---------n|
левъ|80271|-s---mn--i|
дш҃ѫ|60303|-s---fa--i|
моѭ|58929|1s---fa--i|
ні|59213|---------n|
штю|58773|-sppamd-si|
ізбавлѣѭштюмѹ|138551|-sppamd-wi|
ні|59213|---------n|
съп҃асаѭштюмѹ|68734|-sppamd-wi|
гі҃|58858|-s---mv--i|
бж҃е|60009|-s---mv--i|
моі|58929|1s---mn--i|
ѣште|58819|---------n|
створіхъ|58795|1saia----i|
се|59234|-s---na--i|
аште|58819|---------n|
естъ|58773|3spia----i|
неправьда|68736|-s---fn--i|
вь|58774|---------n|
рѫкѹ|58831|-d---fl--i|
моею|58929|1d---fl--i|
аштте|58819|---------n|
вьздахъ|58787|1saia----i|
въздаѭштімъ|58787|-pppapd-wi|
мі|58807|1s---md--i|
зъло|66277|-s---napsi|
отъпадѣмъ|73288|1ppma----i|
ѹбо|58911|---------n|
отъ|58785|---------n|
врагъ|64025|-p---mg--i|
моіхъ|58929|1p---mg--i|
тъштъ|59754|-s---mnpsi|
да|58766|---------n|
поженетъ|81186|3spia----i|
ѹбо|58911|---------n|
врагъ|64025|-s---mn--i|
дш҃ѫ|60303|-s---fa--i|
моѭ|58929|1s---fa--i|
і|58771|---------n|
постігнетъ|68618|3spia----i|
і|58771|---------n|
поперетъ|66648|3spia----i|
на|58783|---------n|
землі|64341|-s---fl--i|
жівотъ|65425|-s---ma--i|
моі|58929|1s---ma--i|
і|58771|---------n|
славѫ|64748|-s---fa--i|
моѭ|58929|1s---fa--i|
вь|58774|---------n|
пръсть|121119|-s---fa--i|
вьселітъ|68728|3spia----i|
въскръсні|60069|2spma----i|
г҃і|58858|-s---mv--i|
гнѣвомъ|65122|-s---mi--i|
твоімъ|58814|2s---mi--i|
вьзнесі|65967|2spma----i|
сѧ|58829|3s---qa--i|
вь|58774|---------n|
коньціхъ|85807|-p---ml--i|
врагъ|64025|-p---mg--i|
твоіхъ|58814|2p---mg--i|
і|58771|---------n|
въстані|60145|2spma----i|
г҃і|58858|-s---mv--i|
бж҃е|60009|-s---mv--i|
моі|58929|1s---mn--i|
повелѣньемъ|67680|-s---ni--i|
імъже|58800|-s---ni--i|
заповѣдѣ|58948|2saia----i|
і|58771|---------n|
сънемъ|65927|-supamn-si|
людеі|59473|-p---mg--i|
обідетъ|69992|3spia----i|
тѧ|58769|2s---ma--i|
і|58771|---------n|
о|58881|---------n|
томь|58908|-s---nl--i|
на|58783|---------n|
въісотѫ|80305|-s---fa--i|
обраті|66034|2saia----i|
сѧ|58829|3s---qa--i|
гь҃|58858|-s---mn--i|
сѫдьтъ|66605|3spia----i|
людемъ|59473|-p---md--i|
сѫді|66605|2spma----i|
мі|58807|1s---md--i|
г҃і|58858|-s---mv--i|
по|58960|---------n|
правьдѣ|66526|-s---fd--i|
моеі|58929|1s---fd--i|
і|58771|---------n|
по|58960|---------n|
незълобѣ|150743|-s---fd--i|
моеі|58929|1s---fd--i|
на|58783|---------n|
мѧ|58807|1s---ma--i|
да|60071|---------n|
съкочаетъ|64236|3spia----i|
сѧ|58829|3s---qa--i|
зьлоба|66529|-s---fn--i|
грѣшьнъіхъ|65090|-p---mgpwi|
іспраші|69181|2spma----i|
праведьнаго|66286|-s---mgpwi|
іспъітаѧ|68269|-sppamn-wi|
ср҃дца|58805|-p---na--i|
і|58771|---------n|
ѫтробѫ|67642|-s---fa--i|
бж҃е|60009|-s---mv--i|
праведьно-|79519|---------n|
помошть|79522|-s---fn--i|
моѣ|58929|1s---fn--i|
отъ|58785|---------n|
б҃а|60009|-s---mg--i|
сп҃аѭштаго|68734|-sppamg-wi|
правъіѧ|66214|-p---mapwi|
срд҃цемъ|58805|-s---ni--i|
бъ҃|60009|-s---mn--i|
сѫдітелъ|150744|-s---mn--i|
правьденъ|66286|-s---mnpsi|
і|58771|---------n|
крѣпокъ|66465|-s---mnpsi|
і|58771|---------n|
тръпѣлівъ|84544|-s---mnpsi|
і|58771|---------n|
не|58767|---------n|
гнѣва|65122|-s---mg--i|
наводѧі|137976|-sppamn-wi|
на|58783|---------n|
вьсѣкъ|65732|-s---mapsi|
денъ|58915|-s---ma--i|
ѣште|58819|---------n|
не|58767|---------n|
обратіте|66034|2ppia----i|
сѧ|58829|3s---qa--i|
орѫжъе|66117|-s---na--i|
свое|58780|3s---na--i|
оцѣстітъ|86013|3spia----i|
лѫкъ|138074|-s---ma--i|
своі|58780|3s---ma--i|
отъвлѣче|150745|3saia----i|
і|58771|---------n|
ѹготова|65072|3saia----i|
і|58765|3s---ma--i|
і|58771|---------n|
въ|58774|---------n|
немъ|58765|3s---ml--i|
ѹготова|65072|3saia----i|
съсѫдъі|59123|-p---ma--i|
съмрътънъіѧ|65966|-p---mapwi|
стрѣлъі|84203|-p---fa--i|
своѧ|58780|3p---fa--i|
горѫштімъ|68696|-pppafd-wi|
съдѣла|64968|3saia----i|
се|59292|---------n|
болѣ|65558|3saia----i|
неправьдѫ|68736|-s---fa--i|
зачѧтъ|67619|3saia----i|
болѣзнъ|64247|-s---fa--i|
і|58771|---------n|
роді|65112|3saia----i|
безаконнье|73662|-s---na--i|
ровъ|80329|-s---ma--i|
іздръі|150746|3saia----i|
і|58771|---------n|
іскопа|59487|3saia----i|
і|58765|3s---ma--i|
і|58771|---------n|
въпаде|66863|3saia----i|
сѧ|58829|3s---qa--i|
вь|58774|---------n|
ѣмѫ|66864|-s---fa--i|
ѭже|58800|-s---fa--i|
створі|58795|3saia----i|
обратітъ|66034|3spia----i|
сѧ|58829|3s---qa--i|
болѣзнъ|64247|-s---fn--i|
его|58765|3s---mg--i|
на|58783|---------n|
главѫ|59515|-s---fa--i|
емѹ|58765|3s---md--i|
і|58771|---------n|
на|58783|---------n|
връхъ|67832|-s---ma--i|
емѹ|58765|3s---md--i|
неправьда|68736|-s---fn--i|
его|58765|3s---mg--i|
сънідетъ|65861|3spia----i|
ісповѣмъ|68673|1spia----i|
сѧ|58829|3s---qa--i|
гв҃і|58858|-s---md--i|
по|58960|---------n|
правъдѣ|66526|-s---fd--i|
его|58765|3s---mg--i|
і|58771|---------n|
поѭ|80670|1spia----i|
мені|58990|-s---nd--i|
г҃ю|58858|-s---md--i|
въішьнѹмѹ|58997|-s---mdpwi|
въ|58774|---------n|
концъ|64399|-s---ma--i|
о|58881|---------n|
точілѣхъ|59486|-p---nl--i|
псалмъ|69176|-s---mn--i|
да҃д҃ов҃ъ|64023|-s---mnpsi|
гі҃|58858|-s---mv--i|
г҃і|58858|-s---mv--i|
нашь|58994|1s---mn--i|
ѣко|85825|---------n|
чюдьно|82686|-s---nnpsi|
імѧ|58990|-s---nn--i|
твое|58814|2s---nn--i|
по|58960|---------n|
вьсеі|58821|-s---fd--i|
землі|64341|-s---fd--i|
ѣко|72150|---------n|
вьзѧтъ|64330|3saia----i|
сѧ|58829|3s---qa--i|
вьллѣпота|150747|-s---fn--i|
твоѣ|58814|2s---fn--i|
прѣвъіше|150748|-------c-i|
нс҃ъ|58920|-p---ng--i|
із|59088|---------n|
ѹстъ|66857|-p---ng--i|
младьнечь|67232|-p---ngpsi|
съсѫштіхъ|67233|-pppang-wi|
съвръшілъ|65639|-sspamn-si|
есі|58773|2spia----i|
хвалѫ|65116|-s---fa--i|
врагъ|64025|-p---mg--i|
твоіхъ|58814|2p---mg--i|
раді|59331|---------n|
да|58766|---------n|
раздрѹшіші|131864|2spia----i|
врага|64025|-s---mg--i|
і|58771|---------n|
местьніка|131865|-s---mg--i|
ѣко|72150|---------n|
ѹзьрѭ|59056|1spia----i|
нс҃а|58920|-p---na--i|
дѣла|64813|-p---na--i|
пръстъ|67764|-p---mg--i|
твоіхъ|58814|2p---mg--i|
лѹнѫ|64739|-s---fa--i|
і|58771|---------n|
ѕвѣздъі|64741|-p---fa--i|
ѧже|58800|-p---fa--i|
тъі|58769|2s---mn--i|
е|58773|2spia----i|
съноварі|67992|-sspamn-si|
чьто|58943|-s---nn--i|
есть|58773|3spia----i|
чл҃къ|59198|-s---mn--i|
ѣко|58792|---------n|
помъніші|64731|2spia----i|
і|58765|3s---ma--i|
лі|64176|---------n|
сн҃ъ|146309|-s---mn--i|
чл҃чь|137461|-s---mnpsi|
ѣко|58792|---------n|
посѣштаеші|150749|2spia----i|
его|58765|3s---mg--i|
ѹмьнілъ|150750|-sspamn-si|
і|58765|3s---ma--i|
есі|58773|2spia----i|
маломъ|65416|-s---nipsi|
чімъ|60110|-s---ni--i|
отъ|58785|---------n|
ан҃г҃лъ|59019|-p---mg--i|
славоѭ|64748|-s---fi--i|
і|58771|---------n|
честьѭ|66296|-s---fi--i|
вѣньчалъ|83984|-sspamn-si|
і|58765|3s---ma--i|
есі|58773|2spia----i|
і|58771|---------n|
поставілъ|65354|-sspamn-si|
і|58765|3s---ma--i|
есі|58773|2spia----i|
на-д|67778|---------n|
ѣлъі|64813|-p---ni--i|
рѫкѹ|58831|-d---fg--i|
твоею|58814|2d---fg--i|
въсѣ|58821|-p---na--i|
покорілъ|82198|-sspamn-si|
есі|58773|2spia----i|
подъ|64426|---------n|
ноѕѣ|60289|-d---fa--i|
его|58765|3s---mg--i|
овьцѧ|65130|-p---fa--i|
і|58771|---------n|
волъі|68724|-p---ma--i|
вьсѧ|58821|-p---pa--i|
еште|59543|---------n|
же|58808|---------n|
і|58771|---------n|
скотъі|68594|-p---ma--i|
польскъіѧ|73099|-p---mapwi|
і|58771|---------n|
пьтіцѧ|66252|-p---fa--i|
нс҃нъіѧ|79134|-p---fapwi|
і|58771|---------n|
ръібъі|66668|-p---fa--i|
моръскъіѧ|67400|-p---fapwi|
і|58771|---------n|
прѣходѧштаа|67804|-pppapa-wi|
стьѕѧ|67166|-p---fa--i|
моръскъіѧ|67400|-p---fapwi|
гі҃|58858|-s---mv--i|
г҃і|58858|-s---mv--i|
нашь|58994|1s---mn--i|
ѣко|85825|---------n|
чюдьно|82686|-s---nnpsi|
імѧ|58990|-s---nn--i|
твое|58814|2s---nn--i|
по|58960|---------n|
въсеі|58821|-s---fd--i|
землі|64341|-s---fd--i|
слав|64748|-s---fn--i|
дѣ|150752|-s---fn--i|
въ|58774|---------n|
конець|64399|-s---ma--i|
о|58881|---------n|
таінъіхъ|66752|-p---nlpwi|
сн҃оѵ|146309|-s---mg--i|
пс|69176|-s---mn--i|
д҃ад҃ов҃ъ|64023|-s---mnpsi|
ісповѣмъ|68673|1spia----i|
сѧ|58829|3s---qa--i|
тебѣ|58769|2s---md--i|
г҃і|58858|-s---mv--i|
вьсѣмъ|58821|-s---ni--i|
срд҃цемъ|58805|-s---ni--i|
моімъ|58929|1s---ni--i|
повѣмъ|60271|1spia----i|
вьсѣ|58821|-p---na--i|
чюдеса|64737|-p---na--i|
твоѣ|58814|2p---na--i|
възвеселѭ|68828|1spia----i|
і|58771|---------n|
въздрадѵѭ|65058|1spia----i|
сѧ|58829|3s---qa--i|
тебѣ|58769|2s---md--i|
въспоѭ|65125|1spia----i|
імені|58990|-s---nd--i|
твоемѹ|58814|2s---nd--i|
въішьнеі|58997|-s---mnpwi|
вънегда|139961|---------n|
възвратіті|64406|--pna----i|
сѧ|58829|3s---qa--i|
вргѹ|64025|-s---md--i|
моемѹ|58929|1s---md--i|
вьспѧтъ|64410|---------n|
ізнемогѫтъ|67635|3ppia----i|
і|58771|---------n|
погъібнѫтъ|66872|3ppia----i|
отъ|58785|---------n|
отъ|58785|---------n|
ліца|59927|-s---ng--i|
твоего|58814|2s---ng--i|
ѣко|72150|---------n|
створілъ|58795|-sspamn-si|
есі|58773|2spia----i|
сѫдъ|66278|-s---ma--i|
моі|58929|1s---ma--i|
пьрѭ|69035|-s---fa--i|
моѭ|58929|1s---fa--i|
сѣдѧ|59435|-sppamn-si|
на|58783|---------n|
прѣслѣ|66273|-s---ml--i|
сѫдѧі|66605|-sppamn-wi|
правьдѫ|66526|-s---fa--i|
запрѣтілъ|60135|-sspamn-si|
есі|58773|2spia----i|
ѧзъікомъ|59128|-p---md--i|
і|58771|---------n|
гъібе|148671|3saia----i|
нечьстівъі|79671|-s---mnpwi|
і|58771|---------n|
імѧ|58990|-s---nn--i|
его|58765|3s---mg--i|
потрѣбітъ|68367|3spia----i|
сѧ|58829|3s---qa--i|
въ|58774|---------n|
вѣкъ|59093|-s---ma--i|
і|58771|---------n|
въ|58774|---------n|
вѣкъ|59093|-s---ma--i|
вѣка|59093|-s---mg--i|
вражьѣ|138060|-p---nnpsi|
оскѫдѣшѧ|68851|3paia----i|
орѫжьѣ|66117|-p---nn--i|
в|58774|---------n|
конець|64399|-s---ma--i|
і|58771|---------n|
градъі|59272|-p---ma--i|
раздрѹшілъ|131864|-sspamn-si|
е|58773|2spia----i|
погъібе|66872|3saia----i|
памѧть|64973|-s---fn--i|
іхъ|58765|3p---mg--i|
съ|58764|---------n|
шюмомъ|67872|-s---mi--i|
і|58771|---------n|
г҃ь|58858|-s---mn--i|
въ|58774|---------n|
вѣкъ|59093|-s---ma--i|
прѣбъівает|66311|3spia----i|
ѹготова|65072|3saia----i|
на|58783|---------n|
сѫдъ|66278|-s---ma--i|
прѣстолъ|66273|-s---ma--i|
своі|58780|3s---ma--i|
і|58771|---------n|
тъ|58908|-s---mn--i|
сѫдітъ|66605|3spia----i|
въселенѣі|67794|-s---fd--i|
въ|58774|---------n|
правьдѫ|66526|-s---fa--i|
сѫдіті|66605|--pna----i|
людемъ|59473|-p---md--i|
въ|58774|---------n|
правъінѭ|150753|-s---fa--i|
і|58771|---------n|
бъістъ|58773|3saia----i|
гъ|58858|-s---mn--i|
прібѣжіште|83827|-s---nn--i|
ѹбогѹмѹ|64093|-s---mdpwi|
помоштьнікъ|80420|-s---mn--i|
въ|58774|---------n|
благо|65623|-s---napsi|
врѣмѧ|59030|-s---na--i|
вь|58774|---------n|
печалехъ|66757|-p---fl--i|
да|60071|---------n|
ѹпъваѭтъ|65645|3ppia----i|
на|58783|---------n|
тѧ|58769|2s---ma--i|
знаѭшті-і|67506|-pppamn-wi|
мѧ|58990|-s---na--i|
твое|58814|2s---na--i|
ѣко|72150|---------n|
нѣсі|58890|2spia----i|
оставілъ|58950|-sspamn-si|
вьсіскаѭштііхъ|67467|-pppamg-wi|
тебе|58769|2s---mg--i|
г҃і|58858|-s---mv--i|
оіте|80670|2ppma----i|
гв҃і|58858|-s---md--i|
жівѫштюмѹ|67386|-sppamd-wi|
вь|58774|---------n|
сіонѣ|133009|-s---ml--i|
вьзвѣстіте|64057|2ppma----i|
вь|58774|---------n|
ѧзъіцѣхъ|59128|-p---ml--i|
начінаніѣ|150755|-p---na--i|
діѣ псал|150232|---------n|
ко|72150|---------n|
вьзіскаѧ|67467|-sppamn-si|
крьві|60329|-s---fg--i|
іхъ|58765|3p---mg--i|
помѧнѫ|68352|3saia----i|
не|58767|---------n|
забъі|64584|3saia----i|
зьваньѣ|84608|-s---ng--i|
ѹбогъіхъ|64093|-p---pgpwi|
омілѹі|59746|2spma----i|
мѧ|58807|1s---ma--i|
г҃і|58858|-s---mv--i|
віждъ|58918|2spma----i|
съмѣренье|67650|-s---na--i|
мое|58929|1s---na--i|
отъ|58785|---------n|
врагъ|64025|-p---mg--i|
моіхъ|58929|1p---mg--i|
възносѧі|68687|-sppamn-wi|
мѧ|58807|1s---ma--i|
отъ|58785|---------n|
вратъ|66681|-p---ng--i|
съмрътьнъіхъ|65966|-p---ngpwi|
а|58820|---------n|
възвѣштѫ|64057|1spia----i|
вьсѧ|58821|-s---fa--i|
хвалъі|65116|-p---fa--i|
твоѧ|58814|2p---fa--i|
въ|58774|---------n|
вратѣхъ|66681|-p---nl--i|
дъштері|60290|-s---fd--i|
сіоновъі|69429|-s---fdpsi|
въздрадѹемъ|65058|1ppia----i|
сѧ|58829|3s---qa--i|
сп҃ні|67717|-s---nl--i|
твоемъ|58814|2s---nl--i|
ѵгльбѫ|150756|1spia----i|
ѧзъіці|59128|-p---ma--i|
въ|58774|---------n|
пагѹбѣ|66688|-s---fl--i|
ѭже|58800|-s---fa--i|
створішѧ|58795|3paia----i|
вь|58774|---------n|
сѣті|69019|-s---fl--i|
сеі|59234|-s---fl--i|
ѭже|58800|-s---fa--i|
съкръішѧ|68377|3paia----i|
ѵвѧзе|136961|3saia----i|
нога|60289|-s---fn--i|
іхъ|58765|3p---pg--i|
знаемъ|67506|-spppmn-si|
естъ|58773|3spia----i|
г҃ь|58858|-s---mn--i|
сѫдъбъі|150757|-p---fa--i|
творѧ|58852|-sppamn-si|
вь|58774|---------n|
дѣлѣхъ|64813|-p---nl--i|
рѫкѹ|58831|-d---fg--i|
своею|58780|3d---fg--i|
ѹвѧзе|136961|3saia----i|
грѣшьнікъ|65555|-s---mn--i|
діѣ псал|150232|---------n|
възвратѧтъ|64406|3ppia----i|
сѧ|58829|3s---qa--i|
грѣшьніці|65555|-p---mn--i|
вь|58774|---------n|
адъ|67495|-s---ma--i|
въсі|58821|-p---mn--i|
ѧзъіці|59128|-p---mn--i|
забъіваѭштіі|137175|-pppamn-wi|
ба҃|60009|-s---mg--i|
ѣко|72150|---------n|
не|58767|---------n|
до|64398|---------n|
конъца|64399|-s---mg--i|
забьвенъ|64584|-suppmn-si|
бѫдетъ|58773|3sfia----i|
ніштеі|64915|-s---mnpwi|
тръпѣнье|68182|-s---nn--i|
ѹбогъі|64093|-p---pgpwi|
не|58767|---------n|
погъібнетъ|66872|3spia----i|
до|64398|---------n|
коньца|64399|-s---mg--i|
въскръсні|60069|2spma----i|
г҃і|58858|-s---mv--i|
да|58766|---------n|
не|58767|---------n|
крѣпітъ|67678|3spia----i|
сѧ|58829|3s---qa--i|
чк҃ъ|59198|-s---mn--i|
сѫдѧтъ|66605|3ppia----i|
сѧ|58829|3s---qa--i|
ѧзъіці|59128|-p---mn--i|
прѣдъ|58985|---------n|
тобоѭ|58769|2s---mi--i|
поставі|65354|2spma----i|
г҃і|58858|-s---mv--i|
законодавьца|150758|-s---mg--i|
надь|67778|---------n|
німі|58765|3p---mi--i|
да|58766|---------n|
разѹмѣѭтъ|59914|3ppia----i|
ѧзъіці|59128|-p---mn--i|
ѣко|58792|---------n|
чл҃ці|59198|-p---mn--i|
сѫтъ|58773|3ppia----i|
вьскѫѭ|65887|---------n|
г҃і|58858|-s---mv--i|
отъстоѣ|64181|2saia----i|
далече|66858|-------p-i|
прѣзьріші|83523|2spma----i|
вь|58774|---------n|
благо|65623|-s---napsi|
врѣмѧ|59030|-s---na--i|
вь|58774|---------n|
печалехъ|66757|-p---fl--i|
въ|58774|---------n|
гръдості|150759|-s---fl--i|
нечьстіваго|79671|-s---mgpwi|
възгараетъ|150760|3spia----i|
сѧ|58829|3s---qa--i|
ніштеі|64915|-s---mnpwi|
ѹвѧзаѭтъ|86003|3ppia----i|
